"","school_id","short_name","long_name","school_type","primary_category","address","city","state","zip","progress_report_year","school_survey_student_response_rate_pct","school_survey_teacher_response_rate_pct","school_survey_involved_families","school_survey_supportive_environment","school_survey_ambitious_instruction","school_survey_effective_leaders","school_survey_collaborative_teachers","school_survey_safety","suspensions_per_100_students_year_2_pct","misconducts_to_suspensions_year_2_pct","average_length_suspension_year_2_pct","behavior_discipline_year_1","behavior_discipline_year_2","student_attendance_year_1_pct","student_attendance_year_2_pct","teacher_attendance_year_1_pct","teacher_attendance_year_2_pct","one_year_dropout_rate_year_1_pct","one_year_dropout_rate_year_2_pct","mobility_rate_pct","chronic_truancy_pct","school_latitude","school_longitude","sat_grade_11_score_school_avg","attainment_psat_grade_9_school_pct","attainment_psat_grade_10_school_pct","attainment_sat_grade_11_school_pct","attainment_all_grades_school_pct","truancy_bin"
"392",609919,"FISKE","John Fiske Elementary School","Neighborhood","ES","6020 S LANGLEY AVE","Chicago","Illinois",60637,2022,75.5,63.6,2,3,4,2,2,2,4.6,9.9,"2.9 days",2021,2022,76.2,85.3,76.6,90.9,NA,NA,18.7,55.5,41.785183,-87.608633,0,0,0,0,0,"40-60%"
"393",400026,"CICS - LOOMIS","CICS - Loomis Primary","Charter","ES","9535 S LOOMIS ST","Chicago","Illinois",60643,2022,50,48.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,79.9,84.1,NA,NA,NA,NA,12.6,65.7,41.720246,-87.657561,0,0,0,0,0,"60-80%"
"394",609807,"HAMPTON","Lionel Hampton Fine & Performing Arts ES","Neighborhood","ES","3434 W 77TH ST","Chicago","Illinois",60652,2022,77.6,50,2,2,2,2,2,2,12.8,14.4,"1.6 days",2021,2022,87.2,86.7,88.5,91.2,NA,NA,9.2,52.2,41.753457,-87.708731,0,0,0,0,0,"40-60%"
"395",610068,"HANSON PARK","Hanson Park Elementary School","Neighborhood","ES","5411 W FULLERTON AVE","Chicago","Illinois",60639,2022,70.7,63.5,4,2,3,3,3,2,2.4,43.3,"1.8 days",2021,2022,93.2,89.6,89,92.6,NA,NA,8.3,32.7,41.923955,-87.761515,0,0,0,0,0,"20-40%"
"396",609762,"JULIAN HS","Percy L Julian High School","Neighborhood","HS","10330 S ELIZABETH ST","Chicago","Illinois",60643,2022,51.1,55.6,3,3,4,3,4,2,4.9,37.3,"2.6 days",2021,2022,72.1,74.8,80.2,91.9,4.2,5.6,18.7,80.1,41.705859,-87.653749,773,5.2,1.9,1.2,2.8,"80-100%"
"397",609987,"HENDRICKS","Thomas A Hendricks Elementary Community Academy","Neighborhood","ES","4316 S PRINCETON AVE","Chicago","Illinois",60609,2022,1.2,35.9,NA,NA,NA,NA,NA,NA,16.3,26.3,"1.8 days",2021,2022,78.2,84.6,92.6,93.1,NA,NA,16,56.5,41.815788,-87.633664,0,0,0,0,0,"40-60%"
"398",609780,"MARINE LEADERSHIP AT AMES HS","Marine Leadership Academy at Ames","Military academy","HS","1920 N HAMLIN AVE","Chicago","Illinois",60647,2022,7.4,60,4,NA,NA,2,2,NA,2,8.3,"3.3 days",2021,2022,88.6,85.7,92.7,93.6,1.2,0.4,5.6,53.2,41.916045,-87.721742,898,25.2,21.8,16.7,21.5,"40-60%"
"399",610099,"NORWOOD PARK","Norwood Park Elementary School","Neighborhood","ES","5900 N NINA AVE","Chicago","Illinois",60631,2022,93.9,85.3,4,3,2,3,3,3,NA,NA,NA,2021,2022,96.8,93.8,92.1,92.4,NA,NA,3,16.3,41.988153,-87.802979,0,0,0,0,0,"0-20%"
"400",610268,"ASHE","Arthur R Ashe Elementary School","Neighborhood","ES","8505 S INGLESIDE AVE","Chicago","Illinois",60619,2022,80,57.6,2,3,3,3,2,2,1.2,100,"2.0 days",2021,2022,84.3,81.2,80.1,90.2,NA,NA,31.8,66.6,41.740184,-87.601174,0,0,0,0,0,"60-80%"
"401",400180,"KIPP - ONE","KIPP One Academy","Charter","ES","730 N PULASKI","Chicago","Illinois",60624,2022,87.2,89.6,3,3,3,3,3,2,NA,NA,NA,2021,2022,91.3,91.3,NA,NA,NA,NA,9.4,30.6,41.893805,-87.726615,0,0,0,0,0,"20-40%"
"402",400121,"ACERO - DE LA CRUZ","Acero Charter Schools - Sor Juana Inés de la Cruz","Charter","ES","7416 N RIDGE AVE","Chicago","Illinois",60645,2022,81.3,94.9,2,2,2,3,2,2,NA,NA,NA,2021,2022,90.2,88.5,NA,NA,NA,0.7,11.9,38.3,42.016476,-87.684406,843,41.4,21.2,10,25.6,"20-40%"
"403",610094,"NETTELHORST","Louis Nettelhorst Elementary School","Neighborhood","ES","3252 N BROADWAY ST","Chicago","Illinois",60657,2022,84.9,61.4,4,3,3,2,2,3,1,14.9,"2.0 days",2021,2022,96.6,93.1,94.2,93.5,NA,NA,8.4,19.5,41.941637,-87.644561,0,0,0,0,0,"0-20%"
"404",609866,"COONLEY","John C Coonley Elementary School","Regional gifted center","ES","4046 N LEAVITT ST","Chicago","Illinois",60618,2022,84.4,72,3,3,3,2,2,4,0.3,10,"2.0 days",2021,2022,97.6,93.8,90.6,92.6,NA,NA,2.7,12.5,41.955553,-87.683765,0,0,0,0,0,"0-20%"
"405",610220,"WATERS","Thomas J Waters Elementary School","Neighborhood","ES","4540 N CAMPBELL AVE","Chicago","Illinois",60625,2022,92.6,80.4,5,4,4,3,3,4,0.2,50,"1.0 days",2021,2022,95.9,93.1,90.9,93.1,NA,NA,6,18.2,41.964165,-87.691433,0,0,0,0,0,"0-20%"
"406",609791,"BASS","Perkins Bass Elementary School","Neighborhood","ES","1140 W 66TH ST","Chicago","Illinois",60621,2022,91.4,75.6,2,3,4,3,3,2,1.6,10.9,"2.0 days",2021,2022,88.1,84.7,86.3,92.6,NA,NA,16.2,62.2,41.774246,-87.653532,0,0,0,0,0,"60-80%"
"407",609735,"TILDEN HS","Edward Tilden Career Community Academy HS","Neighborhood","HS","4747 S UNION AVE","Chicago","Illinois",60609,2022,54.7,61.3,2,3,4,3,3,2,25.6,27.3,"2.3 days",2021,2022,62.1,69.5,88.8,92.6,4.5,9,33.7,82.1,41.80751,-87.642966,789,7.7,4,0,3.8,"80-100%"
"408",610184,"SPRY ES","John Spry Elementary Community School","Neighborhood","ES","2400 S MARSHALL BLVD","Chicago","Illinois",60623,2022,95.5,70.3,3,3,3,2,2,3,0.3,3.6,"1.0 days",2021,2022,93.7,90.8,91.7,92.7,NA,NA,10.4,31.6,41.847747,-87.700184,0,0,0,0,0,"20-40%"
"409",400047,"LEARN - CAMPBELL","L.E.A.R.N. - Charles and Dorothy Campbell Campus","Charter","ES","212 S FRANCISCO AVE","Chicago","Illinois",60612,2022,85.5,92.9,4,4,5,3,4,2,NA,NA,NA,2021,2022,94.3,88.2,NA,NA,NA,NA,6.2,46.6,41.877861,-87.698739,0,0,0,0,0,"40-60%"
"410",400143,"YCCS - WEST TOWN","YCCS-West Town Acad Alternative HS","Charter","HS","500 N SACRAMENTO BLVD","Chicago","Illinois",60612,2022,54.8,90.9,2,4,4,3,3,3,NA,NA,NA,2021,2022,70.4,55.6,NA,NA,11.9,47.1,93.6,94.9,41.890803,-87.702053,781,0,0,0,0,"80-100%"
"411",610010,"JAHN","Friedrich L. Jahn Elementary of the Fine Arts","Neighborhood","ES","3149 N WOLCOTT AVE","Chicago","Illinois",60657,2022,77.8,55.6,3,3,4,2,1,3,NA,NA,NA,2021,2022,94.2,90.4,92.3,92.4,NA,NA,7.8,32.9,41.939247,-87.67581,0,0,0,0,0,"20-40%"
"412",610021,"CASALS","Pablo Casals Elementary School","Neighborhood","ES","3501 W POTOMAC AVE","Chicago","Illinois",60651,2022,61.1,81.8,3,3,4,3,3,3,NA,NA,NA,2021,2022,93.9,90.3,91,94,NA,NA,10.3,36.8,41.904503,-87.714234,0,0,0,0,0,"20-40%"
"413",400119,"LEGAL PREP HS","Legal Prep Charter Academy","Charter","HS","4319 W WASHINGTON BLVD","Chicago","Illinois",60624,2022,65.2,76.2,4,3,4,2,2,1,NA,NA,NA,2021,2022,75.6,79.9,NA,NA,NA,4.9,10.2,69.5,41.881733,-87.733778,778,6.8,4.4,1.5,4.1,"60-80%"
"414",400125,"YCCS - ASPIRA PANTOJA","YCCS-ASPIRA,Antonia Pantoja Alternative HS","Charter","HS","3121 N PULASKI RD","Chicago","Illinois",60641,2022,52.3,88.9,NA,4,3,2,3,2,NA,NA,NA,2021,2022,70.6,67.7,NA,NA,34.7,33,85.5,87.3,41.938187,-87.727137,783,0,0,0,0,"80-100%"
"415",609975,"HAY","John Hay Elementary Community Academy","Neighborhood","ES","1018 N LARAMIE AVE","Chicago","Illinois",60651,2022,84.1,51.6,2,3,4,3,2,3,0.7,13.3,"3.0 days",2021,2022,85.3,86.1,89.2,93.3,NA,NA,16.4,55,41.899171,-87.755813,0,0,0,0,0,"40-60%"
"416",400120,"ACERO - CLEMENTE","Acero Charter Schools - Roberto Clemente","Charter","ES","2050 N NATCHEZ AVE","Chicago","Illinois",60707,2022,99.3,99.9,5,3,4,5,5,3,NA,NA,NA,2021,2022,94.3,91.5,NA,NA,NA,NA,4.3,30,41.917952,-87.78783,0,0,0,0,0,"20-40%"
"417",610216,"WALSH","John A Walsh Elementary School","Neighborhood","ES","2015 S PEORIA ST","Chicago","Illinois",60608,2022,80.5,81,4,3,3,3,3,3,NA,NA,NA,2021,2022,91.3,88.9,89.1,93,NA,NA,9.1,37.4,41.854836,-87.648086,0,0,0,0,0,"20-40%"
"418",400031,"CICS - WRIGHTWOOD","CICS - Wrightwood","Charter","ES","8130 S CALIFORNIA AVE","Chicago","Illinois",60652,2022,85.9,71.9,4,4,5,4,4,3,NA,NA,NA,2021,2022,90.9,89.7,NA,NA,NA,NA,10.1,48,41.745365,-87.692614,0,0,0,0,0,"40-60%"
"419",610207,"VANDERPOEL","John H Vanderpoel Elementary Magnet School","Magnet","ES","9510 S PROSPECT AVE","Chicago","Illinois",60643,2022,77.3,68.2,3,2,3,3,2,3,2.5,9.7,"1.8 days",2021,2022,96.1,91.9,85.1,89.8,NA,NA,5.9,26.6,41.720817,-87.665559,0,0,0,0,0,"20-40%"
"420",610136,"PRESCOTT","William H Prescott Elementary School","Neighborhood","ES","1632 W WRIGHTWOOD AVE","Chicago","Illinois",60614,2022,93.3,90.7,3,3,5,2,2,3,0.7,4.6,"3.0 days",2021,2022,96.7,93.7,92.2,93.5,NA,NA,6.8,18.1,41.928841,-87.669528,0,0,0,0,0,"0-20%"
"421",610405,"SUDER","Suder Montessori Magnet ES","Magnet","ES","2022 W WASHINGTON BLVD","Chicago","Illinois",60612,2022,80.5,56.8,3,3,3,2,2,2,0.2,3.3,"1.0 days",2021,2022,94.9,89.9,90.1,91.6,NA,NA,5.7,33.2,41.883215,-87.677636,0,0,0,0,0,"20-40%"
"422",610291,"LEE","Richard Henry Lee Elementary School","Neighborhood","ES","6448 S TRIPP AVE","Chicago","Illinois",60629,2022,97.7,92.2,5,4,5,4,4,4,NA,NA,NA,2021,2022,94.3,90.4,90,93.1,NA,NA,4.4,36.7,41.775305,-87.728884,0,0,0,0,0,"20-40%"
"423",610174,"SHIELDS","James Shields Elementary School","Neighborhood","ES","4250 S ROCKWELL ST","Chicago","Illinois",60632,2022,56.3,57.1,3,4,5,3,3,2,NA,NA,NA,2021,2022,90.7,87,90.1,91.9,NA,NA,11.1,51.8,41.815909,-87.689647,0,0,0,0,0,"40-60%"
"424",609873,"CROWN","Crown Community Academy of Fine Arts Center ES","Neighborhood","ES","2128 S SAINT LOUIS AVE","Chicago","Illinois",60623,2022,86.8,73.3,2,2,3,2,1,2,13.5,43.2,"1.7 days",2021,2022,91.6,88,87.7,92.5,NA,NA,13,42.5,41.852663,-87.71247,0,0,0,0,0,"40-60%"
"425",400149,"ACERO - SOTO HS","Acero Charter Schools - Victoria Soto","Charter","HS","5025 S ST. LOUIS AVE","Chicago","Illinois",60632,2022,85.1,85.1,4,4,4,3,3,3,NA,NA,NA,2021,2022,86.5,82.6,NA,NA,1.5,1.1,9.3,62.3,41.801762,-87.711025,842,15.7,15.8,6.8,12.4,"60-80%"
"426",609678,"JONES HS","William Jones College Preparatory High School","Selective enrollment","HS","700 S STATE ST","Chicago","Illinois",60605,2022,63.7,66.9,4,4,5,1,2,3,0.2,6.4,"2.7 days",2021,2022,91.4,88.7,88.5,92.6,1.4,0.5,1.1,38.6,41.873066,-87.627675,1269,90.8,97.8,97.1,95.3,"20-40%"
"427",609917,"FERNWOOD","Fernwood Elementary School","Neighborhood","ES","10041 S UNION AVE","Chicago","Illinois",60628,2022,1.3,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,92.6,88.6,79.3,94.5,NA,NA,10.8,50.2,41.711184,-87.640414,0,0,0,0,0,"40-60%"
"428",400133,"YCCS - INNOVATIONS","YCCS- Innovations HS of Arts Integration","Charter","HS","17 N STATE ST","Chicago","Illinois",60602,2022,58.2,75,NA,4,3,NA,NA,3,NA,NA,NA,2021,2022,49.6,54.5,NA,NA,11.8,34.4,91.8,86.9,41.883047,-87.627734,745,0,0,0,0,"80-100%"
"429",609894,"DRAKE","John B Drake Elementary School","Neighborhood","ES","2710 S DEARBORN ST","Chicago","Illinois",60616,2022,79.5,78.8,4,4,5,4,4,3,5.8,30.6,"2.2 days",2021,2022,85.3,86,94.4,92.8,NA,NA,26,54.1,41.844043,-87.628553,0,0,0,0,0,"40-60%"
"430",610026,"KINZIE","John H Kinzie Elementary School","Neighborhood","ES","5625 S MOBILE AVE","Chicago","Illinois",60638,2022,83.6,59.1,4,4,5,4,4,4,0.5,5,"1.7 days",2021,2022,95.7,92.2,93.2,93.4,NA,NA,4.7,24.9,41.789965,-87.779483,0,0,0,0,0,"20-40%"
"431",610352,"DURKIN PARK","Durkin Park Elementary School","Neighborhood","ES","8445 S KOLIN AVE","Chicago","Illinois",60652,2022,92.3,82.9,4,3,4,3,3,2,0.4,5.2,"1.3 days",2021,2022,95.3,90.6,92,94.2,NA,NA,4.6,33,41.738844,-87.729955,0,0,0,0,0,"20-40%"
"432",400069,"POLARIS","Polaris Charter Academy","Charter","ES","620 N SAWYER AVE","Chicago","Illinois",60624,2022,82.8,55.3,5,5,5,4,5,5,NA,NA,NA,2021,2022,92.2,95.9,NA,NA,NA,NA,14.6,8.5,41.89255,-87.707796,0,0,0,0,0,"0-20%"
"433",609944,"GRISSOM","Virgil Grissom Elementary School","Neighborhood","ES","12810 S ESCANABA AVE","Chicago","Illinois",60633,2022,75.5,63.3,3,3,4,3,2,2,1.4,22.2,"1.5 days",2021,2022,95.5,90.2,83.8,91.6,NA,NA,6.5,38.4,41.662481,-87.553307,0,0,0,0,0,"20-40%"
"434",609995,"HITCH","Rufus M Hitch Elementary School","Neighborhood","ES","5625 N MCVICKER AVE","Chicago","Illinois",60646,2022,83.5,74.5,3,3,3,3,3,3,0.2,3.6,"3.0 days",2021,2022,96.7,91.8,91.6,93.7,NA,NA,7.8,25.5,41.983672,-87.779123,0,0,0,0,0,"20-40%"
"435",610298,"LENART","Lenart Elementary Regional Gifted Center","Regional gifted center","ES","8101 S LASALLE ST","Chicago","Illinois",60620,2022,97.7,59.1,3,3,3,2,1,3,NA,NA,NA,2021,2022,98.3,94.5,92.4,93.7,NA,NA,NA,12.7,41.747186,-87.62804,0,0,0,0,0,"0-20%"
"436",610038,"LINCOLN","Abraham Lincoln Elementary School","Neighborhood","ES","615 W KEMPER PL","Chicago","Illinois",60614,2022,85.5,60.4,5,4,4,3,3,4,0.1,2.9,"1.0 days",2021,2022,97.4,94,93.6,94.1,NA,NA,6,13.9,41.924525,-87.644497,0,0,0,0,0,"0-20%"
"437",610109,"OWEN","William Bishop Owen Scholastic Academy ES","Magnet","ES","8247 S CHRISTIANA AVE","Chicago","Illinois",60652,2022,76.3,66.7,3,3,4,3,2,3,4.1,36.7,"1.6 days",2021,2022,95.8,93.1,84.9,90.5,NA,NA,NA,18.9,41.74285,-87.705749,0,0,0,0,0,"0-20%"
"438",609682,"RICHARDS HS","Ellen H Richards Career Academy High School","Neighborhood","HS","5009 S LAFLIN ST","Chicago","Illinois",60609,2022,68.2,75.9,3,3,3,3,2,2,41.3,12.6,"1.5 days",2021,2022,66.8,75.9,86.6,93.1,9.2,9.4,24.2,78.4,41.802881,-87.662278,767,4,2.9,2.6,3.3,"60-80%"
"439",609978,"SMITH","Wendell Smith Elementary School","Neighborhood","ES","744 E 103RD ST","Chicago","Illinois",60628,2022,71.7,52.6,2,2,3,3,2,2,3.9,7.2,"1.4 days",2021,2022,85.8,86,85.9,91.7,NA,NA,19,54.4,41.707558,-87.60466,0,0,0,0,0,"40-60%"
"440",609834,"LITTLE VILLAGE","Little Village Elementary School","Neighborhood","ES","2620 S LAWNDALE AVE","Chicago","Illinois",60623,2022,93.4,68.8,3,3,3,3,3,3,0.3,7.1,"3.0 days",2021,2022,93.8,88.7,84.9,91.6,NA,NA,5.4,41.3,41.843698,-87.717319,0,0,0,0,0,"40-60%"
"441",610037,"LIBBY","Arthur A Libby Elementary School","Neighborhood","ES","5300 S LOOMIS BLVD","Chicago","Illinois",60609,2022,74.8,67.7,3,2,3,3,3,2,NA,NA,NA,2021,2022,89,85.4,88.5,93.2,NA,NA,18.1,56.3,41.797685,-87.659933,0,0,0,0,0,"40-60%"
"442",610165,"SCHUBERT","Franz Peter Schubert Elementary School","Neighborhood","ES","2727 N LONG AVE","Chicago","Illinois",60639,2022,92,78.2,4,3,4,3,3,1,0.2,10,"1.0 days",2021,2022,92.2,89,90.8,92.2,NA,NA,13.9,43.6,41.930403,-87.76119,0,0,0,0,0,"40-60%"
"443",609930,"FUNSTON","Frederick Funston Elementary School","Neighborhood","ES","2010 N CENTRAL PARK AVE","Chicago","Illinois",60647,2022,83,69,2,3,2,1,1,2,0.5,6.5,"1.0 days",2021,2022,90.6,88.3,90.9,93.7,NA,NA,9.2,42.7,41.917617,-87.716892,0,0,0,0,0,"40-60%"
"444",610065,"TILL","Emmett Louis Till Math and Science Academy","Neighborhood","ES","6543 S CHAMPLAIN AVE","Chicago","Illinois",60637,2022,84.3,67.7,3,2,3,4,3,2,NA,NA,NA,2021,2022,73,79.9,89.9,93.3,NA,NA,21.2,71.5,41.775424,-87.609357,0,0,0,0,0,"60-80%"
"445",610245,"DOUGLASS HS","Frederick A Douglass Academy High School","Neighborhood","HS","543 N WALLER AVE","Chicago","Illinois",60644,2022,95.6,88.9,NA,4,4,4,4,2,43.7,70.4,"3.1 days",2021,2022,55.3,76.3,NA,NA,3.8,4.2,32.6,77.4,41.890369,-87.767668,748,0,0,0,0,"60-80%"
"446",609799,"BELL","Alexander Graham Bell Elementary School","Regional gifted center","ES","3730 N OAKLEY AVE","Chicago","Illinois",60618,2022,87.4,61.5,4,3,3,2,2,4,0.1,1.4,"1.0 days",2021,2022,97.7,94.1,93.3,92.7,NA,NA,2.5,12.7,41.94953,-87.686018,0,0,0,0,0,"0-20%"
"447",609897,"EARLE","Charles W Earle Elementary School","Neighborhood","ES","2040 W 62ND ST","Chicago","Illinois",60636,2022,51.8,58.1,3,3,3,3,3,2,1.8,7.5,"1.6 days",2021,2022,89.3,84.3,85.8,91.4,NA,NA,15.2,61.8,41.781225,-87.675547,0,0,0,0,0,"60-80%"
"448",609926,"FRANKLIN","Franklin Elementary Fine Arts Center","Magnet","ES","225 W EVERGREEN AVE","Chicago","Illinois",60610,2022,99.6,85.2,3,3,3,3,2,3,3.7,16,"1.4 days",2021,2022,95.3,91.9,92,93.1,NA,NA,4.6,26.9,41.9066,-87.635513,0,0,0,0,0,"20-40%"
"449",610366,"WACKER","Charles H Wacker Elementary School","Neighborhood","ES","9746 S MORGAN ST","Chicago","Illinois",60643,2022,59.2,62.1,4,4,5,4,4,3,1.4,18.8,"2.0 days",2021,2022,94.4,92.5,92.3,93.4,NA,NA,7.6,25.4,41.716193,-87.648044,0,0,0,0,0,"20-40%"
"450",610282,"MCNAIR","Ronald E McNair Elementary School","Neighborhood","ES","4820 W WALTON ST","Chicago","Illinois",60651,2022,71.6,72.4,2,3,3,3,3,3,8.6,83.3,"2.2 days",2021,2022,88.3,87,91.8,93.8,NA,NA,13.2,44.9,41.897819,-87.746731,0,0,0,0,0,"40-60%"
"451",610533,"PRIETO","Dr Jorge Prieto Math and Science","Neighborhood","ES","2231 N CENTRAL AVE","Chicago","Illinois",60639,2022,92.8,82.3,4,3,4,3,3,2,0.1,20,"1.0 days",2021,2022,93,90,88.9,92.6,NA,NA,5.9,40.6,41.921318,-87.765781,0,0,0,0,0,"40-60%"
"452",609849,"CASSELL","George F Cassell Elementary School","Neighborhood","ES","11314 S SPAULDING AVE","Chicago","Illinois",60655,2022,49.5,45.6,NA,5,5,NA,NA,5,NA,NA,NA,2021,2022,95,91.7,90.5,94.2,NA,NA,3.3,26.4,41.687347,-87.703215,0,0,0,0,0,"20-40%"
"453",610219,"WASHINGTON G ES","George Washington Elementary School","Neighborhood","ES","3611 E 114TH ST","Chicago","Illinois",60617,2022,71.8,82.7,3,4,4,3,3,5,0.3,4.1,"1.5 days",2021,2022,95.3,90.4,88.9,92.6,NA,NA,7,41,41.688131,-87.536015,0,0,0,0,0,"40-60%"
"454",609859,"CLINTON","DeWitt Clinton Elementary School","Neighborhood","ES","6110 N FAIRFIELD AVE","Chicago","Illinois",60659,2022,68.6,77,4,4,4,4,4,3,1,9.7,"1.0 days",2021,2022,94.7,89.1,91.6,93.1,NA,NA,15.3,39.6,41.992541,-87.69836,0,0,0,0,0,"20-40%"
"455",400129,"YCCS - PROGRESSIVE LEADERSHIP","YCCS-Progressive Leadership Academy","Charter","HS","6620 S DR MARTIN LUTHER KING JR DR","Chicago","Illinois",60637,2022,91.3,99.9,NA,5,5,3,3,4,NA,NA,NA,2021,2022,75,63.5,NA,NA,13.3,26.2,75,79.2,41.773962,-87.61574,745,0,0,0,0,"60-80%"
"456",609899,"EBINGER","Christian Ebinger Elementary School","Neighborhood","ES","7350 W PRATT AVE","Chicago","Illinois",60631,2022,52,46.1,NA,4,4,NA,NA,4,NA,NA,NA,2021,2022,96.7,93.6,93.4,93.5,NA,NA,4.3,17.2,42.004408,-87.81117,0,0,0,0,0,"0-20%"
"457",400052,"NOBLE - COMER","Noble - Gary Comer College Prep","Charter","HS","7131 S SOUTH CHICAGO AVE","Chicago","Illinois",60619,2022,62.4,86.5,3,3,3,3,2,1,NA,NA,NA,2021,2022,84.9,83.2,NA,NA,1.2,2.1,9,64.8,41.764083,-87.601974,848,14.2,14.4,10.4,12.8,"60-80%"
"458",609855,"CHRISTOPHER","Walter S Christopher Elementary School","Neighborhood","ES","5042 S ARTESIAN AVE","Chicago","Illinois",60632,2022,85,55.5,2,3,3,2,2,3,1.8,42.9,"2.3 days",2021,2022,88.5,80.3,89.6,93.3,NA,NA,11.9,54.5,41.801659,-87.685607,0,0,0,0,0,"40-60%"
"459",610039,"VON LINNE","Carl von Linne Elementary School","Neighborhood","ES","3221 N SACRAMENTO AVE","Chicago","Illinois",60618,2022,68.6,66,4,3,4,3,3,3,NA,NA,NA,2021,2022,97.2,93,95.4,94.2,NA,NA,4.2,22.7,41.940009,-87.702635,0,0,0,0,0,"20-40%"
"460",610116,"PARKSIDE","Parkside Elementary Community Academy","Neighborhood","ES","6938 S EAST END AVE","Chicago","Illinois",60649,2022,92.7,73.9,2,3,4,2,2,2,1.7,13.8,"1.3 days",2021,2022,84.5,86.2,84,91.6,NA,NA,20.3,50.7,41.768555,-87.582954,0,0,0,0,0,"40-60%"
"461",610199,"COLEMON","Johnnie Colemon Elementary Academy","Neighborhood","ES","1441 W 119TH ST","Chicago","Illinois",60643,2022,63.8,54.2,5,3,4,4,4,3,4.9,9.3,"2.0 days",2021,2022,94.8,90.9,89.9,92.4,NA,NA,NA,27,41.677505,-87.658111,0,0,0,0,0,"20-40%"
"462",609854,"CHOPIN","Frederic Chopin Elementary School","Neighborhood","ES","2450 W RICE ST","Chicago","Illinois",60622,2022,55.6,70,2,2,3,3,2,2,NA,NA,NA,2021,2022,86.6,83.4,82.6,91.1,NA,NA,19.2,56.5,41.896713,-87.688937,0,0,0,0,0,"40-60%"
"463",400081,"ACERO - DE LAS CASAS","Acero Charter Schools - Bartolomé de las Casas","Charter","ES","1641 W 16TH ST","Chicago","Illinois",60608,2022,97.1,99.9,4,4,3,4,4,3,NA,NA,NA,2021,2022,94,91.2,NA,NA,NA,NA,3.9,32.4,41.859504,-87.667949,0,0,0,0,0,"20-40%"
"464",400082,"ACERO - FUENTES","Acero Charter Schools - Carlos Fuentes","Charter","ES","2845 W BARRY AVE","Chicago","Illinois",60618,2022,86.1,94.1,3,4,3,3,2,3,NA,NA,NA,2021,2022,94.7,91.7,NA,NA,NA,NA,4.8,29.8,41.937476,-87.699594,0,0,0,0,0,"20-40%"
"465",610543,"SOLORIO HS","Eric Solorio Academy High School","Neighborhood","HS","5400 S ST LOUIS AVE","Chicago","Illinois",60632,2022,82.7,54.2,3,4,3,4,4,2,1.2,3.9,"1.2 days",2021,2022,83.6,87.5,89.7,92.5,1.4,4,13.6,45.2,41.795201,-87.711059,944,50.6,33.5,32.4,39.2,"40-60%"
"466",609832,"BYRNE","Michael M Byrne Elementary School","Neighborhood","ES","5329 S OAK PARK AVE","Chicago","Illinois",60638,2022,89,75,3,3,3,3,3,3,0.2,11.1,"1.0 days",2021,2022,94.7,90.8,92.9,93.4,NA,NA,5.9,33.2,41.795031,-87.791544,0,0,0,0,0,"20-40%"
"467",609876,"DAVIS N","Nathan S Davis Elementary School","Neighborhood","ES","3014 W 39TH PL","Chicago","Illinois",60632,2022,94,76.1,3,3,2,2,2,2,0.2,1.6,"1.0 days",2021,2022,92.7,88.9,90,93,NA,NA,12.2,41.6,41.821852,-87.700202,0,0,0,0,0,"40-60%"
"468",609844,"CARTER","William W Carter Elementary School","Neighborhood","ES","5740 S MICHIGAN AVE","Chicago","Illinois",60637,2022,86,72.7,2,3,4,3,2,2,5.8,80,"1.4 days",2021,2022,95,90.1,89.4,92.9,NA,NA,28.1,37.3,41.789828,-87.622453,0,0,0,0,0,"20-40%"
"469",400147,"CHICAGO EXCEL HS","Chicago Excel Academy HS","Citywide-Option","HS","1257 W 111TH ST","Chicago","Illinois",60643,2022,51.3,94.1,1,3,4,3,2,2,NA,NA,NA,2021,2022,68.1,71.1,NA,NA,8.5,41.4,74.8,58,41.691953,-87.654248,742,0,0,0,8.3,"40-60%"
"470",400161,"CHICAGO COLLEGIATE","Chicago Collegiate Charter School","Charter","HS","11816 S INDIANA","Chicago","Illinois",60628,2022,95.8,83.3,3,2,4,4,4,2,NA,NA,NA,2021,2022,87,80.3,NA,NA,4.1,4.4,18.1,75.8,41.679318,-87.617968,813,3.4,8.6,7.7,6.7,"60-80%"
"471",610110,"WELLS ES","Ida B Wells Preparatory Elementary Academy","Small","ES","249 E 37TH ST","Chicago","Illinois",60653,2022,70.2,55.9,4,4,5,4,3,3,0.3,8.3,"2.0 days",2021,2022,82.8,88.5,74.9,91.3,NA,NA,11.4,42.8,41.827355,-87.61978,0,0,0,0,0,"40-60%"
"472",609754,"CHICAGO MILITARY HS","Chicago Military Academy High School","Military academy","HS","3519 S GILES AVE","Chicago","Illinois",60653,2022,79.3,81.5,3,3,4,1,1,1,15.6,11.2,"2.9 days",2021,2022,83.9,81.2,83.8,91.6,1.8,4.9,11.2,60.6,41.830555,-87.619216,832,11.5,15.1,3.4,9.8,"60-80%"
"473",609997,"HOLMES","Oliver Wendell Holmes Elementary School","Neighborhood","ES","955 W GARFIELD BLVD","Chicago","Illinois",60621,2022,47.6,70.6,1,NA,NA,2,2,NA,1.5,100,"2.0 days",2021,2022,93.5,90.8,87.2,91.7,NA,NA,21.6,40.2,41.793788,-87.649795,0,0,0,0,0,"40-60%"
